CrimeDate,CrimeCode,Location,Description,Weapon,District,Neighborhood
5/20/2013,6J,600 W NORTH AV,LARCENY,,CENTRAL,Reservoir Hill
5/20/2013,6C,2000 FLEET ST,LARCENY,,SOUTHEASTERN,Fells Point
5/20/2013,6J,3500 BREHMS LA,LARCENY,,NORTHEASTERN,Belair-Edison
5/19/2013,6E,1900 W BALTIMORE ST,LARCENY,,WESTERN,Penrose/Fayette Street Ou
5/19/2013,6B,6100 BELAIR RD,LARCENY,,NORTHEASTERN,Glenham-Belhar
5/19/2013,6E,1500 ENSOR ST,LARCENY,,EASTERN,Oliver
5/19/2013,6F,3200 SHANNON DR,LARCENY,,NORTHEASTERN,Belair-Edison
5/19/2013,6G,2600 ASHLAND AV,LARCENY,,EASTERN,Madison-Eastend
5/19/2013,6E,5300 CARRIAGE CT,LARCENY,,SOUTHWESTERN,Westgate
5/19/2013,6B,1200 MERIDENE DR,LARCENY,,NORTHEASTERN,Idlewood
5/19/2013,6B,1200 MERIDENE DR,LARCENY,,NORTHEASTERN,Idlewood
5/19/2013,6C,3300 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/19/2013,6G,1300 E NORTH AV,LARCENY,,EASTERN,East Baltimore Midway
5/19/2013,6E,1700 N PAYSON ST,LARCENY,,WESTERN,Easterwood
5/19/2013,6G,4900 EASTERN AV,LARCENY,,SOUTHEASTERN,Greektown
5/19/2013,6C,2400 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/19/2013,6G,1700 DARLEY AV,LARCENY,,EASTERN,Darley Park
5/19/2013,6J,3100 PULASKI HW,LARCENY,,SOUTHEASTERN,Ellwood Park/Monument
5/19/2013,6C,100 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/19/2013,6F,6200 GREENSPRING AV,LARCENY,,NORTHWESTERN,Cheswolde
5/19/2013,6F,400 S HOWARD ST,LARCENY,,SOUTHERN,Stadium Area
5/19/2013,6F,2300 E BALTIMORE ST,LARCENY,,SOUTHEASTERN,Patterson Place
5/19/2013,6E,4800 GARRISON BD,LARCENY,,NORTHWESTERN,Dolfield
5/19/2013,6C,5600 THE ALAMEDA,LARCENY,,NORTHERN,Glen Oaks
5/19/2013,6G,4000 FREDERICK AV,LARCENY,,SOUTHWESTERN,Irvington
5/19/2013,6G,1700 W LOMBARD ST,LARCENY,,SOUTHERN,Union Square
5/19/2013,6F,1500 THAMES ST,LARCENY,,SOUTHEASTERN,Fells Point
5/19/2013,6C,4400 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/19/2013,6G,400 W BALTIMORE ST,LARCENY,,CENTRAL,Downtown
5/19/2013,6G,400 W BALTIMORE ST,LARCENY,,CENTRAL,Downtown
5/19/2013,6G,900 N MOUNT ST,LARCENY,,WESTERN,Sandtown-Winchester
5/19/2013,6J,6700 MORAVIA PARK DR,LARCENY,,NORTHEASTERN,Pulaski Industrial Area
5/19/2013,6E,1500 ABBOTSTON ST,LARCENY,,NORTHEASTERN,Coldstream Homestead Mont
5/18/2013,6G,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/18/2013,6C,5500 REISTERSTOWN RD,LARCENY,,NORTHWESTERN,Woodmere
5/18/2013,6F,2000 PORTUGAL ST,LARCENY,,SOUTHEASTERN,Upper Fells Point
5/18/2013,6J,300 LIGHT ST,LARCENY,,CENTRAL,Inner Harbor
5/18/2013,6E,3200 SOUTHERN AV,LARCENY,,NORTHEASTERN,Waltherson
5/18/2013,6B,5600 MERVILLE AV,LARCENY,,NORTHERN,Mount Washington
5/18/2013,6G,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6E,900 S PACA ST,LARCENY,,SOUTHERN,Washington Village/Pigtow
5/18/2013,6A,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6A,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6A,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6G,2400 ST PAUL ST,LARCENY,,NORTHERN,Barclay
5/18/2013,6A,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6E,1500 EDISON HW,LARCENY,,EASTERN,Berea
5/18/2013,6A,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6G,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6C,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/18/2013,6E,3300 MENLO DR,LARCENY,,NORTHWESTERN,Glen
5/18/2013,6J,3200 W ROGERS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6C,6300 EASTERN AV,LARCENY,,SOUTHEASTERN,Pulaski Industrial Area
5/18/2013,6B,5200 PARK HEIGHTS AVE,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6G,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6A,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/18/2013,6E,0 S GILMORE ST,LARCENY,,SOUTHERN,Franklin Square
5/18/2013,6G,BELVEDERE AV & PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Arlington
5/18/2013,6F,300 S CHESTER ST,LARCENY,,SOUTHEASTERN,Upper Fells Point
5/18/2013,6G,3900 GLENGYLE AV,LARCENY,,NORTHWESTERN,Fallstaff
5/18/2013,6J,1300 N CHARLES ST,LARCENY,,CENTRAL,Mid-Town Belvedere
5/18/2013,6C,1500 RUSSELL ST,LARCENY,,SOUTHERN,Carroll - Camden Industri
5/18/2013,6J,6600 BELAIR RD,LARCENY,,NORTHEASTERN,Cedmont
5/18/2013,6F,800 S ROBINSON ST,LARCENY,,SOUTHEASTERN,Canton
5/18/2013,6C,1500 CARSWELL ST,LARCENY,,NORTHEASTERN,Coldstream Homestead Mont
5/18/2013,6G,3300 WATERVIEW AV,LARCENY,,SOUTHERN,Middle Branch/Reedbird Pa
5/18/2013,6G,200 S BROADWAY,LARCENY,,SOUTHEASTERN,Fells Point
5/18/2013,6G,3500 E FAIRMOUNT AV,LARCENY,,SOUTHEASTERN,Baltimore Highlands
5/18/2013,6G,3500 EASTERN AVE,LARCENY,,SOUTHEASTERN,Highlandtown
5/18/2013,6J,1300 ARGONNE DR,LARCENY,,NORTHEASTERN,Original Northwood
5/18/2013,6J,200 N BRUCE ST,LARCENY,,WESTERN,Franklin Square
5/17/2013,6G,2100 W PATAPSCO AV,LARCENY,,SOUTHERN,Lakeland
5/17/2013,6J,300 N EUTAW ST,LARCENY,,CENTRAL,Downtown
5/17/2013,6J,1300 MORLING AV,LARCENY,,NORTHERN,Hampden
5/17/2013,6C,2700 PORT COVINGTON DR,LARCENY,,SOUTHERN,Port Covington
5/17/2013,6F,800 S ROBINSON ST,LARCENY,,SOUTHEASTERN,Canton
5/17/2013,6G,200 N HIGHLAND AV,LARCENY,,SOUTHEASTERN,Ellwood Park/Monument
5/17/2013,6E,5300 ST GEORGES AV,LARCENY,,NORTHERN,Kenilworth Park
5/17/2013,6G,300 E 27TH ST,LARCENY,,NORTHERN,Harwood
5/17/2013,6G,2400 PICKERING DR,LARCENY,,NORTHEASTERN,Hamilton Hills
5/17/2013,6E,4400 BELVIEU AV,LARCENY,,NORTHWESTERN,West Arlington
5/17/2013,6C,6100 HARFORD RD,LARCENY,,NORTHEASTERN,Westfield
5/17/2013,6G,300 W LOMBARD ST,LARCENY,,CENTRAL,Downtown West
5/17/2013,6E,2800 EDMONDSON AV,LARCENY,,WESTERN,Mosher
5/17/2013,6E,400 S COLLINGTON AV,LARCENY,,SOUTHEASTERN,Upper Fells Point
5/17/2013,6B,4800 GUNTHER AV,LARCENY,,NORTHEASTERN,Frankford
5/17/2013,6G,600 CUMBERLAND ST,LARCENY,,WESTERN,Sandtown-Winchester
5/17/2013,6B,6700 HARFORD RD,LARCENY,,NORTHEASTERN,North Harford Road
5/17/2013,6B,100 N DECKER AV,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho
5/17/2013,6C,2800 FOSTER AV,LARCENY,,SOUTHEASTERN,Canton
5/17/2013,6B,300 W FAYETTE ST,LARCENY,,CENTRAL,Downtown
5/17/2013,6G,500 E CHASE ST,LARCENY,,EASTERN,Johnston Square
5/17/2013,6G,5200 PARK HEIGHTS AV,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors
5/17/2013,6C,2700 PORT COVINGTON DR,LARCENY,,SOUTHERN,Port Covington
5/17/2013,6F,200 ROBERT ST,LARCENY,,CENTRAL,Bolton Hill
5/17/2013,6J,100 OLDHAM ST,LARCENY,,SOUTHEASTERN,Greektown
5/17/2013,6G,1300 EASTERN AV,LARCENY,,SOUTHEASTERN,Inner Harbor
5/17/2013,6A,3300 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/17/2013,6G,300 S NORRIS ST,LARCENY,,SOUTHERN,New Southwest/Mount Clare
5/17/2013,6B,100 N PATTERSON PK AV,LARCENY,,SOUTHEASTERN,Butcher's Hill
5/17/2013,6G,5500 REISTERSTOWN RD,LARCENY,,NORTHWESTERN,Woodmere
5/17/2013,6J,400 E BALTIMORE ST,LARCENY,,CENTRAL,Downtown
5/17/2013,6J,5000 CORDELIA AV,LARCENY,,NORTHWESTERN,Langston Hughes
5/17/2013,6J,2200 HUNTINGDON AV,LARCENY,,NORTHERN,Remington
5/17/2013,6C,2500 LIBERTY HGTS AV,LARCENY,,NORTHWESTERN,Liberty Square
5/16/2013,6B,3600 5TH ST,LARCENY,,SOUTHERN,Brooklyn
5/16/2013,6G,2400 WINCHESTER ST,LARCENY,,WESTERN,Bridgeview/Greenlawn
5/16/2013,6E,2700 MARYLAND AV,LARCENY,,NORTHERN,Charles Village
5/16/2013,6B,7300 HARFORD RD,LARCENY,,NORTHEASTERN,North Harford Road
5/16/2013,6E,500 RICHWOOD AV,LARCENY,,NORTHERN,Richnor Springs
5/16/2013,6C,2400 FREDERICK AV,LARCENY,,SOUTHWESTERN,Millhill
5/16/2013,6F,100 INTERNATIONAL PL,LARCENY,,SOUTHEASTERN,Inner Harbor
5/16/2013,6J,2900 MC ELDERRY ST,LARCENY,,SOUTHEASTERN,Ellwood Park/Monument
5/16/2013,6C,2000 JEFFERSON ST,LARCENY,,EASTERN,CARE
5/16/2013,6G,1900 ARGONNE DR,LARCENY,,NORTHEASTERN,Morgan State University
5/16/2013,6C,6700 REISTERSTOWN RD,LARCENY,,NORTHWESTERN,Reisterstown Station
5/16/2013,6C,3100 GREENMOUNT AV,LARCENY,,NORTHERN,Better Waverly
5/16/2013,6G,4200 LABYRINTH RD,LARCENY,,NORTHWESTERN,
5/16/2013,6C,,LARCENY,,WESTERN,
5/16/2013,6C,LIBERTY HEIGHTS AV,LARCENY,,NORTHWESTERN,Liberty Square
5/16/2013,6C,400 E 33RD ST,LARCENY,,NORTHERN,Abell
5/16/2013,6J,700 N CHESTER ST,LARCENY,,EASTERN,Middle East
5/16/2013,6J,1500 AISQUITH ST,LARCENY,,EASTERN,Oliver
5/16/2013,6G,6300 EASTERN AV,LARCENY,,SOUTHEASTERN,Pulaski Industrial Area
5/16/2013,6B,900 N CAROLINE ST,LARCENY,,EASTERN,Gay Street
5/16/2013,6B,2700 ASHLAND AV,LARCENY,,EASTERN,Madison-Eastend
5/16/2013,6E,5300 SINCLAIR LA,LARCENY,,NORTHEASTERN,Frankford
5/16/2013,6G,6600 ASHLEY AV,LARCENY,,NORTHEASTERN,Rosemont East
5/16/2013,6J,2300 FALLS RD,LARCENY,,NORTHERN,Jones Falls Area
5/16/2013,6C,2500 W FRANKLIN ST,LARCENY,,WESTERN,Rosemont Homeowners/Tenan
5/16/2013,6C,1200 W PRATT ST,LARCENY,,SOUTHERN,Washington Village/Pigtow
5/16/2013,6G,1400 EXETER HALL AV,LARCENY,,NORTHEASTERN,Coldstream Homestead Mont
5/16/2013,6G,5400 REISTERSTOWN RD,LARCENY,,NORTHWESTERN,Woodmere
5/16/2013,6B,0 N HIGHLAND AV,LARCENY,,SOUTHEASTERN,Baltimore Highlands
5/16/2013,6J,2400 EUTAW PL,LARCENY,,CENTRAL,Reservoir Hill
5/16/2013,6A,100 MARKET PL,LARCENY,,CENTRAL,Inner Harbor
5/16/2013,6E,1500 PENNSYLVANIA AV,LARCENY,,CENTRAL,Upton
5/16/2013,6E,0 S CENTRAL AV,LARCENY,,SOUTHEASTERN,Jonestown
5/16/2013,6J,2900 E BALTIMORE ST,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho
5/16/2013,6J,200 E BALTIMORE ST,LARCENY,,CENTRAL,Downtown
5/16/2013,6F,1500 N CHARLES ST,LARCENY,,CENTRAL,Mid-Town Belvedere
5/16/2013,6E,600 N MONTFORD AV,LARCENY,,SOUTHEASTERN,McElderry Park
5/16/2013,6E,2200 PRESBURY ST,LARCENY,,WESTERN,Coppin Heights/Ash-Co-Eas
5/16/2013,6G,4500 FALLS RD,LARCENY,,NORTHERN,Roland Park
5/16/2013,6G,900 W SARATOGA ST,LARCENY,,WESTERN,Poppleton
5/15/2013,6G,2400 E MONUMENT ST,LARCENY,,EASTERN,McElderry Park
5/15/2013,6J,500 W MULBERRY ST,LARCENY,,CENTRAL,University Of Maryland
5/15/2013,6E,600 PARKWYRTH AV,LARCENY,,NORTHERN,Waverly
5/15/2013,6C,2700 PORT COVINGTON DR,LARCENY,,SOUTHERN,Port Covington
5/15/2013,6B,3100 CLIFTMONT AVE,LARCENY,,NORTHEASTERN,Belair-Edison
5/15/2013,6G,5100 SINCLAIR LN,LARCENY,,NORTHEASTERN,Frankford
5/15/2013,6G,3900 ERDMAN AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/15/2013,6E,2200 N MONROE ST,LARCENY,,WESTERN,Mondawmin
5/15/2013,6J,700 S REGISTER ST,LARCENY,,SOUTHEASTERN,Fells Point
5/15/2013,6C,2000 MARYLAND AV,LARCENY,,NORTHERN,Charles North
5/15/2013,6C,3400 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/15/2013,6C,600 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/15/2013,6G,1400 W LAFAYETTE AV,LARCENY,,WESTERN,Harlem Park
5/15/2013,6C,700 S BROADWAY,LARCENY,,SOUTHEASTERN,Fells Point
5/15/2013,6E,2300 MADISON AV,LARCENY,,CENTRAL,Reservoir Hill
5/15/2013,6G,500 RUSSELL ST,LARCENY,,SOUTHERN,Stadium Area
5/15/2013,6C,1600 HARFORD AV,LARCENY,,EASTERN,Oliver
5/15/2013,6C,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/15/2013,6J,3700 BEECH AV,LARCENY,,NORTHERN,Wyman Park
5/15/2013,6G,4600 FALLS RD,LARCENY,,NORTHERN,Cross Keys
5/15/2013,6E,4100 BELVIEU AV,LARCENY,,NORTHWESTERN,West Arlington
5/15/2013,6G,1100 W PRATT ST,LARCENY,,SOUTHERN,Washington Village/Pigtow
5/15/2013,6G,400 E 33RD ST,LARCENY,,NORTHERN,Oakenshawe
5/15/2013,6J,800 WHITELOCK ST,LARCENY,,CENTRAL,Reservoir Hill
5/15/2013,6G,3500 N CHARLES ST,LARCENY,,NORTHERN,Charles Village
5/15/2013,6J,1100 N FULTON AV,LARCENY,,WESTERN,Sandtown-Winchester
5/15/2013,6G,300 ST PAUL PL,LARCENY,,CENTRAL,Downtown
5/15/2013,6J,2200 MADISON AV,LARCENY,,CENTRAL,Reservoir Hill
5/15/2013,6G,1000 BRISTOL PL,LARCENY,,SOUTHERN,Brooklyn
5/14/2013,6C,3800 E LOMBARD ST,LARCENY,,SOUTHEASTERN,Baltimore Highlands
5/14/2013,6J,3700 4TH ST,LARCENY,,SOUTHERN,Brooklyn
5/14/2013,6C,3900 W BELVEDERE AV,LARCENY,,NORTHWESTERN,Langston Hughes
5/14/2013,6J,3000 S HANOVER ST,LARCENY,,SOUTHERN,Middle Branch/Reedbird Pa
5/14/2013,6C,600 HOMESTEAD ST,LARCENY,,NORTHERN,Better Waverly
5/14/2013,6C,2000 GWYNNS FALLS PW,LARCENY,,WESTERN,Mondawmin
5/14/2013,6C,3200 TIOGA PW,LARCENY,,NORTHWESTERN,Mondawmin
5/14/2013,6G,2500 N CHARLES ST,LARCENY,,NORTHERN,Charles Village
5/14/2013,6G,1200 W 36TH ST,LARCENY,,NORTHERN,Hampden
5/14/2013,6G,2500 E NORTHERN PW,LARCENY,,NORTHEASTERN,Hamilton Hills
5/14/2013,6E,3500 ELMLEY AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/14/2013,6E,6300 FAIR OAKS AV,LARCENY,,NORTHEASTERN,Hamilton Hills
5/14/2013,6E,5700 PULASKI HW,LARCENY,,NORTHEASTERN,Pulaski Industrial Area
5/14/2013,6J,500 N LINWOOD AV,LARCENY,,SOUTHEASTERN,McElderry Park
5/14/2013,6C,300 W LEXINGTON ST,LARCENY,,CENTRAL,Downtown
5/14/2013,6G,400 E LEXINGTON ST,LARCENY,,CENTRAL,Downtown
5/14/2013,6J,5300 BARBARA AV,LARCENY,,NORTHEASTERN,Frankford
5/14/2013,6J,6300 BELAIR RD,LARCENY,,NORTHEASTERN,Rosemont East
5/14/2013,6G,5100 CONANT WY,LARCENY,,NORTHEASTERN,Parkside
5/14/2013,6G,2300 GWYNNS FALLS PW,LARCENY,,WESTERN,Mondawmin
5/14/2013,6C,200 S BROADWAY,LARCENY,,SOUTHEASTERN,Fells Point
5/14/2013,6G,800 N CHARLES ST,LARCENY,,CENTRAL,Mount Vernon
5/14/2013,6G,900 S CATON AV,LARCENY,,SOUTHWESTERN,Violetville
5/14/2013,6G,1400 N DUKELAND ST,LARCENY,,SOUTHWESTERN,Northwest Community Actio
5/14/2013,6G,2900 E BALTIMORE ST,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho
5/14/2013,6C,3300 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/14/2013,6G,1000 WILSO DR,LARCENY,,SOUTHWESTERN,Wilhelm Park
5/14/2013,6E,1800 HARLEM AV,LARCENY,,WESTERN,Harlem Park
5/14/2013,6G,2800 N DUKELAND ST,LARCENY,,NORTHWESTERN,Hanlon-Longwood
5/14/2013,6G,600 HYSON ST,LARCENY,,SOUTHERN,Riverside
5/14/2013,6E,100 N STOCKTON ST,LARCENY,,WESTERN,Poppleton
5/13/2013,6G,100 E CENTRE ST,LARCENY,,CENTRAL,Mount Vernon
5/13/2013,6G,3400 E FAYETTE ST,LARCENY,,SOUTHEASTERN,Baltimore Highlands
5/13/2013,6J,3700 TOONE ST,LARCENY,,SOUTHEASTERN,Canton
5/13/2013,6J,3900 ODONNELL ST,LARCENY,,SOUTHEASTERN,Canton Industrial Area
5/13/2013,6G,5000 SINCLAIR LA,LARCENY,,NORTHEASTERN,Frankford
5/13/2013,6G,2500 EUTAW PL,LARCENY,,CENTRAL,Reservoir Hill
5/13/2013,6F,2300 E BALTIMORE ST,LARCENY,,SOUTHEASTERN,Patterson Place
5/13/2013,6B,300 W SARATOGA ST,LARCENY,,CENTRAL,Downtown
5/13/2013,6E,600 S BENTALOU ST,LARCENY,,SOUTHWESTERN,Carrollton Ridge
5/13/2013,6B,5300 EASTBURY AVE C,LARCENY,,NORTHEASTERN,Frankford
5/13/2013,6J,3300 LAKE AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/13/2013,6C,1700 E NORTHERN PW,LARCENY,,NORTHEASTERN,Loch Raven
5/13/2013,6E,5000 WABASH AV,LARCENY,,NORTHWESTERN,Dolfield
5/13/2013,6J,0 N CALVERT ST,LARCENY,,CENTRAL,Downtown
5/13/2013,6G,1000 EVESHAM AVE,LARCENY,,NORTHERN,Chinquapin Park
5/13/2013,6C,3900 ERDMAN AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/13/2013,6C,4000 BELWOOD AV,LARCENY,,NORTHEASTERN,Waltherson
5/13/2013,6G,1600 LORMAN CT,LARCENY,,WESTERN,Sandtown-Winchester
5/13/2013,6C,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/13/2013,6C,6300 EASTERN AV,LARCENY,,SOUTHEASTERN,Pulaski Industrial Area
5/13/2013,6C,2000 GWYNNS FALLS PW,LARCENY,,WESTERN,Mondawmin
5/13/2013,6B,300 E UNIVERSITY PW,LARCENY,,NORTHERN,Oakenshawe
5/13/2013,6J,2000 EDGEWOOD ST,LARCENY,,SOUTHWESTERN,Fairmont
5/13/2013,6G,2500 HARFORD RD,LARCENY,,NORTHEASTERN,Clifton Park
5/13/2013,6B,400 E 33RD ST,LARCENY,,NORTHERN,Oakenshawe
5/13/2013,6G,200 N CHARLES ST,LARCENY,,CENTRAL,Downtown
5/13/2013,6F,1100 HARRITON RD,LARCENY,,NORTHERN,North Roland Park/Poplar
5/13/2013,6G,0 W PRATT ST,LARCENY,,CENTRAL,Downtown West
5/13/2013,6L,600 N WOLFE ST,LARCENY,,EASTERN,Dunbar-Broadway
5/13/2013,6G,600 E 37TH ST,LARCENY,,NORTHERN,Waverly
5/13/2013,6B,5700 EASTERN AV,LARCENY,,SOUTHEASTERN,Hopkins Bayview
5/13/2013,6G,600 DRYDEN DR,LARCENY,,SOUTHWESTERN,Hunting Ridge
5/13/2013,6J,4400 OLD FREDERICK RD,LARCENY,,SOUTHWESTERN,Uplands
5/13/2013,6J,3000 WOODHOME AV,LARCENY,,NORTHEASTERN,North Harford Road
5/13/2013,6J,1900 ARGONNE DR,LARCENY,,NORTHEASTERN,Morgan State University
5/13/2013,6G,1200 N EDEN ST,LARCENY,,EASTERN,Oliver
5/13/2013,6E,2700 E BIDDLE ST,LARCENY,,EASTERN,Berea
5/12/2013,6C,1000 W 41ST ST,LARCENY,,NORTHERN,Hoes Heights
5/12/2013,6C,2100 W PATAPSCO AV,LARCENY,,SOUTHERN,Lakeland
5/12/2013,6C,1000 W 41ST ST,LARCENY,,NORTHERN,Hoes Heights
5/12/2013,6E,100 S WARWICK AV,LARCENY,,SOUTHWESTERN,Shipley Hill
5/12/2013,6G,1100 N WOODINGTON RD,LARCENY,,SOUTHWESTERN,Edmondson Village
5/12/2013,6J,3200 ST PAUL ST,LARCENY,,NORTHERN,Charles Village
5/12/2013,6E,1500 ALICEANNA ST,LARCENY,,SOUTHEASTERN,Fells Point
5/12/2013,6J,1200 W NORTH AV,LARCENY,,WESTERN,Penn North
5/12/2013,6C,2800 FOSTER AV,LARCENY,,SOUTHEASTERN,Canton
5/12/2013,6C,800 PARK AV,LARCENY,,CENTRAL,Mid-Town Belvedere
5/12/2013,6B,600 N HOWARD ST,LARCENY,,CENTRAL,Mount Vernon
5/12/2013,6C,6300 EASTERN AV,LARCENY,,SOUTHEASTERN,Pulaski Industrial Area
5/12/2013,6J,1300 E BALTIMORE ST,LARCENY,,SOUTHEASTERN,Washington Hill
5/12/2013,6C,1500 RUSSELL ST,LARCENY,,SOUTHERN,Carroll - Camden Industri
5/12/2013,6C,6300 EASTERN AV,LARCENY,,SOUTHEASTERN,Pulaski Industrial Area
5/12/2013,6C,5100 REISTERSTOWN RD,LARCENY,,NORTHWESTERN,Langston Hughes
5/12/2013,6J,1500 WINDEMERE AV,LARCENY,,NORTHEASTERN,Ednor Gardens-Lakeside
5/12/2013,6E,500 N BELNORD AV,LARCENY,,SOUTHEASTERN,McElderry Park
5/12/2013,6B,100 N MILTON AV,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho
5/12/2013,6J,3900 CURTIS AV,LARCENY,,SOUTHERN,Curtis Bay Industrial Are
5/12/2013,6E,2400 LAKEVIEW AV,LARCENY,,CENTRAL,Reservoir Hill
5/12/2013,6C,1500 RUSSELL ST,LARCENY,,SOUTHERN,Carroll - Camden Industri
5/12/2013,6E,600 S PACA ST,LARCENY,,SOUTHERN,Ridgely's Delight
5/11/2013,6G,100 S BROADWAY,LARCENY,,SOUTHEASTERN,Washington Hill
5/11/2013,6C,2400 FREDERICK AVE,LARCENY,,SOUTHWESTERN,Millhill
5/11/2013,6E,1900 PERLMAN PL,LARCENY,,EASTERN,South Clifton Park
5/11/2013,6C,1100 E COLD SPRING LA,LARCENY,,NORTHEASTERN,New Northwood
5/11/2013,6C,5700 WABASH AVE,LARCENY,,NORTHWESTERN,Seton Business Park
5/11/2013,6C,5700 WABASH AVE,LARCENY,,NORTHWESTERN,Seton Business Park
5/11/2013,6G,1800 N CHARLES ST,LARCENY,,CENTRAL,Charles North
5/11/2013,6G,1700 FLEET ST,LARCENY,,SOUTHEASTERN,Fells Point
5/11/2013,6C,1600 PENNSYLVANIA AV,LARCENY,,CENTRAL,Upton
5/11/2013,6J,ST & STOCKHOLM ST,LARCENY,,SOUTHERN,Carroll - Camden Industri
5/11/2013,6C,3400 CLIFTON AV,LARCENY,,SOUTHWESTERN,Mount Holly
5/11/2013,6J,400 E 25TH ST,LARCENY,,NORTHERN,Barclay
5/11/2013,6C,5000 SINCLAIR LA,LARCENY,,NORTHEASTERN,Frankford
5/10/2013,6F,900 FELL ST,LARCENY,,SOUTHEASTERN,Fells Point
5/11/2013,6B,3900 W BELVEDERE AV,LARCENY,,NORTHWESTERN,Arlington
5/11/2013,6J,1400 W HAMBURG ST,LARCENY,,SOUTHERN,Washington Village/Pigtow
5/11/2013,6G,6500 FRANKFORD AV,LARCENY,,NORTHEASTERN,Pulaski Industrial Area
5/11/2013,6C,300 N EUTAW ST,LARCENY,,CENTRAL,Downtown
5/10/2013,6G,1700 N FULTON AV,LARCENY,,WESTERN,Sandtown-Winchester
5/10/2013,6G,0 W READ ST,LARCENY,,CENTRAL,Mount Vernon
5/10/2013,6E,1500 HOMESTEAD ST,LARCENY,,NORTHEASTERN,Coldstream Homestead Mont
5/10/2013,6J,700 S POTOMAC ST,LARCENY,,SOUTHEASTERN,Canton
5/10/2013,6E,500 LIGHT ST,LARCENY,,SOUTHERN,Otterbein
5/10/2013,6E,3200 WILKENS AVE,LARCENY,,SOUTHWESTERN,Gwynns Falls
5/10/2013,6B,6600 HARFORD RD,LARCENY,,NORTHEASTERN,Westfield
5/10/2013,6J,3700 ODONNELL ST,LARCENY,,SOUTHEASTERN,Canton Industrial Area
5/10/2013,6E,2300 IVY AV,LARCENY,,NORTHEASTERN,Morgan Park
5/10/2013,6G,5900 YORKWOOD RD,LARCENY,,NORTHEASTERN,Loch Raven
5/10/2013,6J,1600 UNION AV,LARCENY,,NORTHERN,Hampden
5/10/2013,6C,1600 HARFORD AV,LARCENY,,EASTERN,Oliver
5/10/2013,6E,600 LONEYS LA,LARCENY,,SOUTHEASTERN,Ellwood Park/Monument
5/10/2013,6G,1800 FLEET ST,LARCENY,,SOUTHEASTERN,Fells Point
5/10/2013,6F,900 FELL ST,LARCENY,,SOUTHEASTERN,Fells Point
5/10/2013,6J,2400 E FAIRMOUNT AV,LARCENY,,SOUTHEASTERN,Patterson Place
5/10/2013,6G,2400 ROUND RD,LARCENY,,SOUTHERN,Cherry Hill
5/10/2013,6B,600 LAURENS ST,LARCENY,,CENTRAL,Upton
5/10/2013,6C,0 N KRESSON ST,LARCENY,,SOUTHEASTERN,Kresson
5/10/2013,6J,6400 PIONEER DR,LARCENY,,NORTHEASTERN,Hamilton Hills
5/10/2013,6G,600 N WOLFE ST,LARCENY,,EASTERN,Dunbar-Broadway
5/10/2013,6E,4200 ROLAND VIEW AVE,LARCENY,,NORTHERN,Greenspring
