CrimeDate,CrimeCode,Location,Description,Weapon,District,Neighborhood
9/30/2017,1F,2900 HARVIEW AV,HOMICIDE,FIREARM,NORTHEASTERN,North Harford Road
9/29/2017,1F,1100 MYRTLE AV,HOMICIDE,FIREARM,CENTRAL,Upton
9/27/2017,1F,2300 W LAFAYETTE AV,HOMICIDE,FIREARM,WESTERN,Bridgeview/Greenlawn
9/26/2017,1F,3200 LYNDALE AV,HOMICIDE,FIREARM,NORTHEASTERN,Four By Four
9/26/2017,1F,3200 LYNDALE AV,HOMICIDE,FIREARM,NORTHEASTERN,Four By Four
9/26/2017,1F,700 NEWINGTON AV,HOMICIDE,FIREARM,CENTRAL,Reservoir Hill
9/25/2017,1F,2400 BARCLAY ST,HOMICIDE,FIREARM,EASTERN,Barclay
9/25/2017,1F,1100 E 20TH ST,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
9/25/2017,1F,6100 SHIPVIEW WY,HOMICIDE,FIREARM,SOUTHEASTERN,O'Donnell Heights
9/23/2017,1F,2400 ETTING ST,HOMICIDE,FIREARM,WESTERN,Penn North
9/23/2017,1F,1900 GRIFFIS AV,HOMICIDE,FIREARM,SOUTHWESTERN,Morrell Park
9/23/2017,1F,500 N CURLEY ST,HOMICIDE,FIREARM,SOUTHEASTERN,Ellwood Park/Monument
9/22/2017,1F,4300 REISTERSTOWN RD,HOMICIDE,FIREARM,NORTHWESTERN,Towanda-Grantley
9/21/2017,1F,1400 DARLEY AV,HOMICIDE,FIREARM,EASTERN,Darley Park
9/20/2017,1F,1900 MARYLAND AV,HOMICIDE,FIREARM,CENTRAL,Charles North
9/19/2017,1F,200 N BOND ST,HOMICIDE,FIREARM,SOUTHEASTERN,Dunbar-Broadway
9/18/2017,1F,0 N VINCENT ST,HOMICIDE,FIREARM,WESTERN,Franklin Square
9/17/2017,1F,1400 N MOUNT ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
9/16/2017,1F,2700 BOARMAN AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
9/13/2017,1O,0 MARKET PL,HOMICIDE,OTHER,CENTRAL,Downtown
9/13/2017,1K,600 POPLAR GROVE ST,HOMICIDE,KNIFE,SOUTHWESTERN,Franklintown Road
9/11/2017,1F,300 S FULTON AV,HOMICIDE,FIREARM,SOUTHERN,Carrollton Ridge
9/8/2017,1F,3200 SPAULDING AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
9/6/2017,1F,4200 AUDREY AV,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
9/5/2017,1F,2300 E FEDERAL ST,HOMICIDE,FIREARM,EASTERN,Broadway East
9/4/2017,1F,1800 E LAFAYETTE AV,HOMICIDE,FIREARM,EASTERN,Broadway East
9/4/2017,1K,1400 E OLIVER ST,HOMICIDE,KNIFE,EASTERN,Oliver
9/4/2017,1F,4200 NICHOLAS AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
9/4/2017,1O,1000 BRENTWOOD AV,HOMICIDE,OTHER,EASTERN,Johnston Square
9/2/2017,1F,3400 HARMONY CT,HOMICIDE,FIREARM,SOUTHEASTERN,Canton
9/2/2017,1F,1200 E LAFAYETTE AV,HOMICIDE,FIREARM,EASTERN,Oliver
8/30/2017,1F,100 S HIGHLAND AV,HOMICIDE,FIREARM,SOUTHEASTERN,Patterson Park Neighborho
8/30/2017,1F,500 RICHWOOD AV,HOMICIDE,FIREARM,NORTHERN,Richnor Springs
8/30/2017,1F,500 RICHWOOD AV,HOMICIDE,FIREARM,NORTHERN,Richnor Springs
8/30/2017,1F,700 KEVIN RD,HOMICIDE,FIREARM,SOUTHWESTERN,Rognel Heights
8/28/2017,1O,2400 E MONUMENT ST,HOMICIDE,OTHER,EASTERN,Milton-Montford
8/26/2017,1K,1000 HILLEN ST,HOMICIDE,KNIFE,EASTERN,Penn-Fallsway
8/25/2017,1F,200 N BOND ST,HOMICIDE,FIREARM,SOUTHEASTERN,Dunbar-Broadway
8/25/2017,1F,200 COLLINS AV,HOMICIDE,FIREARM,SOUTHWESTERN,Irvington
8/22/2017,1F,500 N FREMONT AV,HOMICIDE,FIREARM,WESTERN,Harlem Park
8/22/2017,1F,6600 WALTHER AV,HOMICIDE,FIREARM,NORTHEASTERN,Rosemont East
8/21/2017,1F,3400 COTTAGE AV,HOMICIDE,FIREARM,NORTHWESTERN,Park Circle
8/19/2017,1F,1700 N DURHAM ST,HOMICIDE,FIREARM,EASTERN,Broadway East
8/19/2017,1F,2700 THE ALAMEDA,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
8/17/2017,1F,500 EDGEWOOD ST,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
8/17/2017,1K,1000 W NORTH AV,HOMICIDE,KNIFE,CENTRAL,Madison Park
8/16/2017,1F,2500 PENNSYLVANIA AV,HOMICIDE,FIREARM,WESTERN,Penn North
8/14/2017,1F,1600 ABBOTSTON ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
8/12/2017,1F,1500 HOLBROOK ST,HOMICIDE,FIREARM,EASTERN,Oliver
8/11/2017,1F,0 N ABINGTON AV,HOMICIDE,FIREARM,SOUTHWESTERN,Carroll-South Hilton
8/11/2017,1F,5000 YORK RD,HOMICIDE,FIREARM,NORTHERN,Radnor-Winston
8/11/2017,1F,4100 CHESTERFIELD AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
8/10/2017,1F,5100 LINDEN HEIGHTS AV,HOMICIDE,FIREARM,NORTHWESTERN,Langston Hughes
8/8/2017,1F,4500 EDMONDSON AV,HOMICIDE,FIREARM,SOUTHWESTERN,Rognel Heights
8/8/2017,1F,1600 W FRANKLIN ST,HOMICIDE,FIREARM,WESTERN,Harlem Park
8/7/2017,1F,1700 RUXTON AV,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
8/5/2017,1F,1600 GERTRUDE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Northwest Community Actio
8/5/2017,1F,1200 SARGEANT ST,HOMICIDE,FIREARM,SOUTHERN,Washington Village/Pigtow
8/2/2017,1K,3500 PULASKI HWY,HOMICIDE,KNIFE,SOUTHEASTERN,Baltimore Highlands
8/2/2017,1F,2500 FRANCIS ST,HOMICIDE,FIREARM,WESTERN,Penn North
8/1/2017,1F,900 ABBOTT CT,HOMICIDE,FIREARM,EASTERN,Oldtown
8/1/2017,1F,2600 E MADISON ST,HOMICIDE,FIREARM,EASTERN,Madison-Eastend
7/30/2017,1F,4300 PENNINGTON AV,HOMICIDE,FIREARM,SOUTHERN,Curtis Bay
7/29/2017,1F,2300 MOSHER ST,HOMICIDE,FIREARM,WESTERN,Bridgeview/Greenlawn
7/28/2017,1F,4200 FLOWERTON RD,HOMICIDE,FIREARM,SOUTHWESTERN,Rognel Heights
7/27/2017,1F,4600 BELVIEU AV,HOMICIDE,FIREARM,NORTHWESTERN,Howard Park
7/26/2017,1F,1200 GREENMOUNT AV,HOMICIDE,FIREARM,EASTERN,Johnston Square
7/25/2017,1F,5400 PRICE AV,HOMICIDE,FIREARM,NORTHWESTERN,Woodmere
7/25/2017,1F,2900 BELMONT AV,HOMICIDE,FIREARM,SOUTHWESTERN,Rosemont
7/25/2017,1F,4900 GREENSPRING AV,HOMICIDE,FIREARM,NORTHERN,Cylburn
7/24/2017,1O,300 W 27TH ST,HOMICIDE,OTHER,NORTHERN,Remington
7/24/2017,1O,2700 E FAYETTE ST,HOMICIDE,OTHER,SOUTHEASTERN,Patterson Park Neighborho
7/23/2017,1F,1100 WHITELOCK ST,HOMICIDE,FIREARM,CENTRAL,Reservoir Hill
7/22/2017,1F,500 BRUNSWICK ST,HOMICIDE,FIREARM,SOUTHWESTERN,Millhill
7/21/2017,1K,4500 EDMONDSON AV,HOMICIDE,KNIFE,SOUTHWESTERN,Rognel Heights
7/21/2017,1O,1700 DARLEY AV,HOMICIDE,OTHER,EASTERN,Darley Park
7/19/2017,1K,100 W 25TH ST,HOMICIDE,KNIFE,NORTHERN,Charles Village
7/18/2017,1F,500 N FREMONT AV,HOMICIDE,FIREARM,WESTERN,Heritage Crossing
7/17/2017,1F,3300 W BALTIMORE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Saint Josephs
7/14/2017,1F,100 REEDBIRD AV,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
7/14/2017,1F,3200 W BALTIMORE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Carroll-South Hilton
7/13/2017,1F,1700 PRESSTMAN ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
7/12/2017,1F,700 LINNARD ST,HOMICIDE,FIREARM,SOUTHWESTERN,Edgewood
7/7/2017,1F,1700 CARSWELL ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
7/6/2017,1F,5500 REISTERSTOWN RD,HOMICIDE,FIREARM,NORTHWESTERN,Woodmere
7/6/2017,1O,4300 PIMLICO RD,HOMICIDE,OTHER,NORTHWESTERN,Central Park Heights
7/5/2017,1F,2600 ROSELAWN AV,HOMICIDE,FIREARM,NORTHEASTERN,Hamilton Hills
7/5/2017,1F,1600 RUXTON AV,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
7/5/2017,1F,5000 DENMORE AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
7/5/2017,1F,2000 MC CULLOH ST,HOMICIDE,FIREARM,CENTRAL,Druid Heights
7/3/2017,1F,800 N CAREY ST,HOMICIDE,FIREARM,WESTERN,Harlem Park
7/3/2017,1F,5300 READY AV,HOMICIDE,FIREARM,NORTHERN,Woodbourne-McCabe
7/3/2017,1F,1600 Mc Culloh St,HOMICIDE,FIREARM,CENTRAL,Upton
7/2/2017,1F,1400 ARGYLE AV,HOMICIDE,FIREARM,CENTRAL,Upton
7/1/2017,1F,2700 E CHASE ST,HOMICIDE,FIREARM,EASTERN,Biddle Street
7/1/2017,1F,3300 GARRISON BLVD,HOMICIDE,FIREARM,NORTHWESTERN,Central Forest Park
6/29/2017,1F,2200 CHRISTIAN ST,HOMICIDE,FIREARM,SOUTHWESTERN,Carrollton Ridge
6/29/2017,1F,600 N BENTALOU ST,HOMICIDE,FIREARM,WESTERN,Rosemont Homeowners/Tenan
6/28/2017,1F,6100 CARDIFF AV,HOMICIDE,FIREARM,SOUTHEASTERN,Medford
6/27/2017,1F,1200 N FRANKLINTOWN RD,HOMICIDE,FIREARM,SOUTHWESTERN,Gwynns Falls/Leakin Park
6/25/2017,1F,1200 HARWOOD AV,HOMICIDE,FIREARM,NORTHEASTERN,Woodbourne Heights
6/25/2017,1F,2500 E HOFFMAN ST,HOMICIDE,FIREARM,EASTERN,Berea
6/23/2017,1F,5200 ST CHARLES AV,HOMICIDE,FIREARM,NORTHWESTERN,Woodmere
6/23/2017,1K,1700 N GAY ST,HOMICIDE,KNIFE,EASTERN,Broadway East
6/21/2017,1F,3900 LIBERTY HEIGHTS AV,HOMICIDE,FIREARM,NORTHWESTERN,Dorchester
6/20/2017,1F,1700 ELLSWORTH ST,HOMICIDE,FIREARM,EASTERN,Broadway East
6/18/2017,1F,3700 EDMONDSON AV,HOMICIDE,FIREARM,SOUTHWESTERN,Edgewood
6/13/2017,1F,1200 BONAPARTE AV,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
6/13/2017,1F,1200 BONAPARTE AV,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
6/13/2017,1F,2500 BOSTON ST,HOMICIDE,FIREARM,SOUTHEASTERN,Canton
6/12/2017,1F,1700 GERTRUDE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Northwest Community Actio
6/12/2017,1F,200 S BENTALOU ST,HOMICIDE,FIREARM,SOUTHWESTERN,Millhill
6/12/2017,1F,1100 MT HOLLY ST,HOMICIDE,FIREARM,SOUTHWESTERN,Edmondson Village
6/9/2017,1F,800 GEORGE ST,HOMICIDE,FIREARM,CENTRAL,Upton
6/9/2017,1O,1600 N SMALLWOOD ST,HOMICIDE,OTHER,WESTERN,Coppin Heights/Ash-Co-Eas
6/5/2017,1K,2700 WASHINGTON BLVD,HOMICIDE,KNIFE,SOUTHWESTERN,Morrell Park
6/3/2017,1F,1800 RUTLAND AV,HOMICIDE,FIREARM,EASTERN,Broadway East
6/3/2017,1F,600 S PAYSON ST,HOMICIDE,FIREARM,SOUTHERN,Carrollton Ridge
6/3/2017,1F,500 N BOULDIN ST,HOMICIDE,FIREARM,SOUTHEASTERN,Ellwood Park/Monument
6/2/2017,1F,700 YALE AV,HOMICIDE,FIREARM,SOUTHWESTERN,Yale Heights
5/31/2017,1F,1900 RIDGEHILL AV,HOMICIDE,FIREARM,WESTERN,Mondawmin
5/31/2017,1F,2400 PICKERING DR,HOMICIDE,FIREARM,NORTHEASTERN,Hamilton Hills
5/30/2017,1F,1200 N CAROLINE ST,HOMICIDE,FIREARM,EASTERN,Oliver
5/30/2017,1F,4000 W BELVEDERE AV,HOMICIDE,FIREARM,NORTHWESTERN,Woodmere
5/29/2017,1F,1700 RUXTON AV,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
5/26/2017,1F,1800 HOPE ST,HOMICIDE,FIREARM,EASTERN,Oliver
5/25/2017,1O,0 S HIGH ST,HOMICIDE,OTHER,SOUTHEASTERN,Jonestown
5/24/2017,1F,1300 N CALHOUN ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
5/24/2017,1F,400 S PAYSON ST,HOMICIDE,FIREARM,SOUTHERN,Carrollton Ridge
5/23/2017,1F,5100 PARK HEIGHTS AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
5/22/2017,1F,1700 ABBOTSTON ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
5/22/2017,1F,5100 YORK RD,HOMICIDE,FIREARM,NORTHERN,Radnor-Winston
5/21/2017,1F,300 COLLINS AV,HOMICIDE,FIREARM,SOUTHWESTERN,Irvington
5/19/2017,1K,1800 ST PAUL ST,HOMICIDE,KNIFE,CENTRAL,Charles North
5/18/2017,1F,500 SHERIDAN AV,HOMICIDE,FIREARM,NORTHERN,Woodbourne-McCabe
5/17/2017,1F,5300 MERCERON AV,HOMICIDE,FIREARM,NORTHWESTERN,Howard Park
5/17/2017,1O,500 S EATON ST,HOMICIDE,OTHER,SOUTHEASTERN,Brewers Hill
5/16/2017,1F,2600 GREENMOUNT AV,HOMICIDE,FIREARM,NORTHERN,Better Waverly
5/15/2017,1F,3000 SPAULDING AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
5/15/2017,1F,1000 WASHBURN AV,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
5/14/2017,1F,4300 REISTERSTOWN RD,HOMICIDE,FIREARM,NORTHWESTERN,Towanda-Grantley
5/12/2017,1F,1200 BLOOMFIELD AV,HOMICIDE,FIREARM,SOUTHWESTERN,Violetville
5/11/2017,1F,3900 MAINE AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Forest Park
5/9/2017,1F,1200 CROFTON RD,HOMICIDE,FIREARM,NORTHEASTERN,New Northwood
5/9/2017,1F,2800 W LANVALE ST,HOMICIDE,FIREARM,WESTERN,Mosher
5/9/2017,1F,2800 W LANVALE ST,HOMICIDE,FIREARM,WESTERN,Mosher
5/8/2017,1F,6100 BOSTON ST,HOMICIDE,FIREARM,SOUTHEASTERN,O'Donnell Heights
5/8/2017,1F,2400 EDMONDSON AV,HOMICIDE,FIREARM,WESTERN,Rosemont Homeowners/Tenan
5/6/2017,1F,2600 QUANTICO AV,HOMICIDE,FIREARM,NORTHERN,Greenspring
5/6/2017,1F,4800 HAZELWOOD AV,HOMICIDE,FIREARM,NORTHEASTERN,Cedmont
5/6/2017,1F,1300 N STRICKER ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
5/6/2017,1F,300 WHITRIDGE AV,HOMICIDE,FIREARM,NORTHERN,Harwood
5/6/2017,1F,2800 PROSPECT ST,HOMICIDE,FIREARM,WESTERN,Mosher
5/4/2017,1F,500 CHATEAU AV,HOMICIDE,FIREARM,NORTHERN,Winston-Govans
5/3/2017,1F,1600 N FULTON AV,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
5/2/2017,1F,3400 W CATON AV,HOMICIDE,FIREARM,SOUTHWESTERN,Saint Josephs
5/2/2017,1F,3100 W NORTH AV,HOMICIDE,FIREARM,SOUTHWESTERN,Walbrook
5/2/2017,1F,800 N GLOVER ST,HOMICIDE,FIREARM,EASTERN,Madison-Eastend
4/30/2017,1F,2400 E PRESTON ST,HOMICIDE,FIREARM,EASTERN,Broadway East
4/30/2017,1O,1200 E FEDERAL ST,HOMICIDE,OTHER,EASTERN,Oliver
4/29/2017,1F,0 S CAREY ST,HOMICIDE,FIREARM,WESTERN,Hollins Market
4/29/2017,1F,0 S CAREY ST,HOMICIDE,FIREARM,WESTERN,Hollins Market
4/29/2017,1F,700 N ROSE ST,HOMICIDE,FIREARM,EASTERN,Milton-Montford
4/28/2017,1F,2100 ASHTON ST,HOMICIDE,FIREARM,SOUTHWESTERN,Carrollton Ridge
4/28/2017,1F,200 EAST ST,HOMICIDE,FIREARM,SOUTHEASTERN,Pleasant View Gardens
4/24/2017,1F,300 E 21ST ST,HOMICIDE,FIREARM,EASTERN,Barclay
4/24/2017,1F,2000 E FEDERAL ST,HOMICIDE,FIREARM,EASTERN,Broadway East
4/24/2017,1F,0 S CALVERT ST,HOMICIDE,FIREARM,CENTRAL,Downtown
4/23/2017,1F,300 S CALHOUN ST,HOMICIDE,FIREARM,SOUTHERN,New Southwest/Mount Clare
4/21/2017,1K,1200 WALKER AV,HOMICIDE,KNIFE,NORTHEASTERN,Idlewood
4/20/2017,1F,5000 PALMER AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
4/18/2017,1F,3000 PRESSTMAN ST,HOMICIDE,FIREARM,SOUTHWESTERN,Rosemont
4/17/2017,1F,4800 CLAYBURY AV,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
4/16/2017,1F,4100 6TH ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
4/16/2017,1F,1400 N CAROLINE ST,HOMICIDE,FIREARM,EASTERN,Oliver
4/15/2017,1F,800 BRIDGEVIEW RD,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
4/14/2017,1F,3900 WABASH AV,HOMICIDE,FIREARM,NORTHWESTERN,East Arlington
4/14/2017,1F,3200 WOLCOTT AV,HOMICIDE,FIREARM,NORTHWESTERN,Concerned Citizens Of For
4/13/2017,1F,4000 NORFOLK AV,HOMICIDE,FIREARM,NORTHWESTERN,Concerned Citizens Of For
4/11/2017,1F,1200 N LUZERNE AV,HOMICIDE,FIREARM,EASTERN,Berea
4/10/2017,1F,1600 N MOUNT ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
4/9/2017,1F,6100 PLANTVIEW WY,HOMICIDE,FIREARM,SOUTHEASTERN,O'Donnell Heights
4/9/2017,1F,1200 W NORTH AV,HOMICIDE,FIREARM,WESTERN,Penn North
4/8/2017,1F,200 PEARL ST,HOMICIDE,FIREARM,CENTRAL,University Of Maryland
4/8/2017,1F,200 PEARL ST,HOMICIDE,FIREARM,CENTRAL,University Of Maryland
4/4/2017,1F,3400 JUNEWAY,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
4/3/2017,1F,1600 N WOLFE ST,HOMICIDE,FIREARM,EASTERN,Broadway East
3/30/2017,1F,3500 WABASH AV,HOMICIDE,FIREARM,NORTHWESTERN,Ashburton
3/29/2017,1F,2900 W BELVEDERE AV,HOMICIDE,FIREARM,NORTHWESTERN,Pimlico Good Neighbors
3/29/2017,1O,5100 REISTERSTOWN RD,HOMICIDE,OTHER,NORTHWESTERN,Woodmere
3/28/2017,1K,3500 ESTHER PL,HOMICIDE,KNIFE,SOUTHEASTERN,Baltimore Highlands
3/27/2017,1F,2400 REISTERSTOWN RD,HOMICIDE,FIREARM,WESTERN,Mondawmin
3/26/2017,1F,2300 TIOGA PKWY,HOMICIDE,FIREARM,NORTHWESTERN,Liberty Square
3/24/2017,1F,2400 GREENMOUNT AV,HOMICIDE,FIREARM,EASTERN,Barclay
3/22/2017,1F,2400 GUILFORD AV,HOMICIDE,FIREARM,NORTHERN,Barclay
3/19/2017,1F,2700 THE ALAMEDA,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
3/18/2017,1O,1200 GREENMOUNT AV,HOMICIDE,OTHER,EASTERN,Johnston Square
3/18/2017,1O,1200 GREENMOUNT AV,HOMICIDE,OTHER,EASTERN,Johnston Square
3/17/2017,1F,4000 WHITE AV,HOMICIDE,FIREARM,NORTHEASTERN,Glenham-Belhar
3/17/2017,1F,2600 LOYOLA NORTHWAY,HOMICIDE,FIREARM,NORTHERN,Greenspring
3/17/2017,1F,2600 W FAIRMOUNT AV,HOMICIDE,FIREARM,SOUTHWESTERN,Shipley Hill
3/16/2017,1F,2700 E MADISON ST,HOMICIDE,FIREARM,EASTERN,Madison-Eastend
3/15/2017,1F,1500 PENNSYLVANIA AV,HOMICIDE,FIREARM,CENTRAL,Upton
3/14/2017,1K,2400 ST PAUL ST,HOMICIDE,KNIFE,NORTHERN,Old Goucher
3/14/2017,1K,2400 ST PAUL ST,HOMICIDE,KNIFE,NORTHERN,Old Goucher
3/13/2017,1F,1500 RETREAT ST,HOMICIDE,FIREARM,WESTERN,Penn North
3/11/2017,1F,100 W HAMBURG ST,HOMICIDE,FIREARM,SOUTHERN,Sharp-Leadenhall
3/9/2017,1F,2600 KIRK AV,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
3/9/2017,1F,3400 W SARATOGA ST,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
3/8/2017,1F,300 S BRUCE ST,HOMICIDE,FIREARM,SOUTHERN,New Southwest/Mount Clare
3/8/2017,1O,5900 GLENOAK AV,HOMICIDE,OTHER,NORTHEASTERN,Glenham-Belhar
3/8/2017,1F,200 S BROADWAY,HOMICIDE,FIREARM,SOUTHEASTERN,Fells Point
2/28/2017,1F,1500 PENNSYLVANIA AV,HOMICIDE,FIREARM,CENTRAL,Upton
2/27/2017,1K,5600 GREENHILL AV,HOMICIDE,KNIFE,NORTHEASTERN,Frankford
2/27/2017,1K,3600 BOWERS AV,HOMICIDE,KNIFE,NORTHWESTERN,Grove Park
2/26/2017,1F,2600 W FAIRMOUNT AV,HOMICIDE,FIREARM,SOUTHWESTERN,Shipley Hill
2/23/2017,1F,3700 REISTERSTOWN RD,HOMICIDE,FIREARM,NORTHWESTERN,Park Circle
2/22/2017,1F,500 BRUNSWICK ST,HOMICIDE,FIREARM,SOUTHWESTERN,Millhill
2/21/2017,1F,2800 WENBURN ST,HOMICIDE,FIREARM,SOUTHERN,Westport
2/18/2017,1F,400 S MOUNT ST,HOMICIDE,FIREARM,SOUTHERN,New Southwest/Mount Clare
2/16/2017,1K,600 E EAGER ST,HOMICIDE,KNIFE,EASTERN,Johnston Square
2/13/2017,1F,300 LYNDHURST ST,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
2/12/2017,1F,5100 CORDELIA AV,HOMICIDE,FIREARM,NORTHWESTERN,Langston Hughes
2/9/2017,1F,200 N HILTON ST,HOMICIDE,FIREARM,SOUTHWESTERN,Saint Josephs
2/8/2017,1F,2800 KIRK AV,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
2/8/2017,1F,1800 W SARATOGA ST,HOMICIDE,FIREARM,WESTERN,Franklin Square
2/6/2017,1F,1300 W PRATT ST,HOMICIDE,FIREARM,SOUTHERN,Union Square
2/5/2017,1F,2400 HOLLINS FERRY RD,HOMICIDE,FIREARM,SOUTHERN,Mount Winans
2/3/2017,1F,2600 ULMAN AV,HOMICIDE,FIREARM,NORTHWESTERN,Park Circle
2/3/2017,1F,4700 PARKSIDE GARDEN DR,HOMICIDE,FIREARM,NORTHEASTERN,Parkside
2/2/2017,1F,3700 7TH ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
2/2/2017,1F,3900 PASCAL AV,HOMICIDE,FIREARM,SOUTHERN,Curtis Bay
2/1/2017,1F,4700 HAMPNETT AV,HOMICIDE,FIREARM,NORTHEASTERN,Lauraville
2/1/2017,1F,1700 N BENTALOU ST,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
1/29/2017,1K,2400 BRENTWOOD AV,HOMICIDE,KNIFE,EASTERN,Barclay
1/28/2017,1F,3400 S HANOVER ST,HOMICIDE,FIREARM,SOUTHERN,Fairfield Area
1/28/2017,1F,2000 N MONROE ST,HOMICIDE,FIREARM,WESTERN,Mondawmin
1/27/2017,1F,1800 WASHINGTON BLVD,HOMICIDE,FIREARM,SOUTHERN,Carroll - Camden Industri
1/26/2017,1O,3600 MT PLEASANT AV,HOMICIDE,OTHER,SOUTHEASTERN,Baltimore Highlands
1/26/2017,1F,5000 QUEENSBERRY AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
1/25/2017,1F,100 S CONKLING ST,HOMICIDE,FIREARM,SOUTHEASTERN,Baltimore Highlands
1/25/2017,1F,1100 N LUZERNE AV,HOMICIDE,FIREARM,EASTERN,Biddle Street
1/24/2017,1F,1900 E FEDERAL ST,HOMICIDE,FIREARM,EASTERN,Broadway East
1/24/2017,1F,3900 KENYON AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
1/23/2017,1F,3800 OAKFORD AV,HOMICIDE,FIREARM,NORTHWESTERN,Dolfield
1/23/2017,1F,1400 W Northern Pkwy,HOMICIDE,FIREARM,NORTHERN,Sabina-Mattfeldt
1/22/2017,1F,3000 E BIDDLE ST,HOMICIDE,FIREARM,EASTERN,Berea
1/22/2017,1K,2000 FLEET ST,HOMICIDE,KNIFE,SOUTHEASTERN,Fells Point
1/20/2017,1F,100 N HOWARD ST,HOMICIDE,FIREARM,CENTRAL,Downtown
1/20/2017,1F,600 DUMBARTON AV,HOMICIDE,FIREARM,NORTHERN,Pen Lucy
1/19/2017,1F,1400 POPLAND ST,HOMICIDE,FIREARM,SOUTHERN,Curtis Bay
1/19/2017,1F,1600 CHILTON ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
1/15/2017,1F,800 CLINTWOOD CT,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
1/15/2017,1F,1800 N CAREY ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
1/13/2017,1F,3400 GRANTLEY RD,HOMICIDE,FIREARM,NORTHWESTERN,Ashburton
1/12/2017,1F,2900 BARCLAY ST,HOMICIDE,FIREARM,NORTHERN,Abell
1/12/2017,1F,1700 ABBOTSTON ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
1/10/2017,1F,3000 ERDMAN AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
1/10/2017,1F,2100 MC ELDERRY ST,HOMICIDE,FIREARM,EASTERN,CARE
1/9/2017,1F,2400 W BALTIMORE ST,HOMICIDE,FIREARM,WESTERN,Penrose/Fayette Street Ou
1/7/2017,1F,400 PARKSLEY AV,HOMICIDE,FIREARM,SOUTHWESTERN,Gwynns Falls
1/4/2017,1F,900 PENNSYLVANIA AV,HOMICIDE,FIREARM,CENTRAL,Heritage Crossing
1/4/2017,1F,100 E PATAPSCO AV,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
1/3/2017,1F,1500 N BENTALOU ST,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
1/1/2017,1F,1000 N MOUNT ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
