callDateTime,priority,district,description,callNumber,incidentLocation
02/26/2016 07:42:00 PM,Medium,NW,FAMILY DISTURB,P160572563,3200 HOWARD PARK AV
02/27/2016 01:04:00 AM,Medium,NW,FAMILY DISTURB,P160580177,4500 FAIRFAX RD
02/27/2016 01:07:00 AM,Medium,NE,FAMILY DISTURB,P160580181,4400 ASBURY AV
02/26/2016 08:26:00 PM,Medium,NE,FAMILY DISTURB,P160572729,4000 REXMERE RD
02/26/2016 08:13:00 PM,Medium,NE,FAMILY DISTURB,P160572678,4000 REXMERE RD
02/26/2016 08:50:00 PM,Medium,ED,FAMILY DISTURB,P160572784,700 E BIDDLE ST
02/26/2016 08:42:00 PM,Medium,SD,FAMILY DISTURB,P160572765,800 JACK ST
02/26/2016 08:46:00 PM,Medium,NE,FAMILY DISTURB,P160572774,5400 PURDUE AV
02/26/2016 08:40:00 PM,Medium,NE,FAMILY DISTURB,P160572759,5400 PURDUE AV
02/26/2016 09:05:00 PM,Medium,SW,FAMILY DISTURB,P160572823,2700 DULANY ST
02/26/2016 09:34:00 PM,Medium,ED,FAMILY DISTURB,P160572899,1900 E LAFAYETTE AV
02/26/2016 09:44:00 PM,Medium,NE,FAMILY DISTURB,P160572927,5900 GLENOAK AV
02/26/2016 09:59:00 PM,Medium,NE,FAMILY DISTURB,P160572965,5900 GLENOAK AV
02/26/2016 10:03:00 PM,Medium,SW,FAMILY DISTURB,P160572971,4600 ROKEBY RD
02/27/2016 03:20:00 AM,Medium,NE,FAMILY DISTURB,P160580455,1600 CARSWELL ST
02/26/2016 10:34:00 PM,Medium,NE,FAMILY DISTURB,P160573076,5200 ANTHONY AV
03/02/2016 11:17:00 AM,Medium,SD,FAMILY DISTURB,P160620993,600 S MONROE ST
02/26/2016 10:36:00 PM,Medium,NW,FAMILY DISTURB,P160573069,5100 ARBUTUS AV
02/27/2016 02:47:00 AM,Medium,WD,FAMILY DISTURB,P160580409,2400 WOODBROOK AV
02/27/2016 02:46:00 AM,Medium,ND,FAMILY DISTURB,P160580412,400 ILCHESTER AV
02/27/2016 02:43:00 AM,Medium,NE,FAMILY DISTURB,P160580403,1300 E 36TH ST
02/27/2016 12:08:00 AM,Medium,SW,FAMILY DISTURB,P160580020,5300 LANTERN CT
02/27/2016 12:07:00 AM,Medium,SW,FAMILY DISTURB,P160580019,200 STONECROFT RD
02/27/2016 12:04:00 AM,Medium,ED,FAMILY DISTURB,P160580012,2900 E MONUMENT ST
02/27/2016 12:11:00 AM,Medium,NW,FAMILY DISTURB,P160580031,3700 WOODHAVEN AV
02/27/2016 12:52:00 AM,Medium,ND,FAMILY DISTURB,P160580150,2600 LOYOLA SOUTHWAY
02/27/2016 04:54:00 AM,Medium,SE,FAMILY DISTURB,P160580570,2000 E BALTIMORE ST
02/27/2016 01:29:00 AM,Medium,SW,FAMILY DISTURB,P160580239,1600 ST STEPHENS ST
02/27/2016 01:47:00 AM,Medium,NE,FAMILY DISTURB,P160580277,4100 RASPE AV
02/27/2016 01:53:00 AM,Medium,ND,FAMILY DISTURB,P160580289,2600 LOYOLA SOUTHWAY
02/27/2016 04:53:00 AM,Medium,NE,FAMILY DISTURB,P160580567,5800 CEDONIA AV
02/27/2016 03:46:00 AM,Medium,NW,FAMILY DISTURB,P160580503,3800 WABASH AV
02/27/2016 05:13:00 AM,Medium,SW,FAMILY DISTURB,P160580586,4400 MAPLE WOOD DR
02/27/2016 07:31:00 AM,Medium,ED,FAMILY DISTURB,P160580705,300 E LAFAYETTE AV
02/27/2016 09:36:00 AM,Medium,ND,FAMILY DISTURB,P160580919,4700 YORK RD
02/27/2016 11:04:00 AM,Medium,CD,FAMILY DISTURB,P160581133,700 W FAYETTE ST
02/27/2016 11:27:00 AM,Medium,SW,FAMILY DISTURB,P160581200,3800 STOKES DR
02/27/2016 11:23:00 AM,Medium,NE,FAMILY DISTURB,P160581192,4600 MANNASOTA AV
02/27/2016 11:30:00 AM,Medium,SW,FAMILY DISTURB,P160581215,3800 STOKES DR
02/27/2016 11:36:00 AM,Medium,SW,FAMILY DISTURB,P160581235,3800 STOKES DR
02/27/2016 12:45:00 PM,Medium,NW,FAMILY DISTURB,P160581403,3800 WABASH AV
02/27/2016 01:07:00 PM,Medium,SE,FAMILY DISTURB,P160581452,300 GUSRYAN ST
02/27/2016 01:16:00 PM,Medium,SW,FAMILY DISTURB,P160581481,2400 FREDERICK AV
02/27/2016 01:49:00 PM,Medium,ED,FAMILY DISTURB,P160581552,500 N CHESTER ST
02/27/2016 01:37:00 PM,Medium,WD,FAMILY DISTURB,P160581527,1300 N MOUNT ST
02/27/2016 01:46:00 PM,Medium,WD,FAMILY DISTURB,P160581546,500 N CALHOUN ST
02/27/2016 02:22:00 PM,Medium,SD,FAMILY DISTURB,P160581634,2600 MAISEL ST
02/27/2016 02:42:00 PM,Medium,SD,FAMILY DISTURB,P160581706,400 S FULTON AV
02/27/2016 03:57:00 PM,Medium,ND,FAMILY DISTURB,P160581915,900 E 41ST ST
02/27/2016 04:27:00 PM,Medium,NE,FAMILY DISTURB,P160581988,2600 E NORTHERN PY
02/27/2016 05:17:00 PM,Medium,CD,FAMILY DISTURB,P160582109,1200 BOLTON ST
02/27/2016 06:13:00 PM,Medium,NW,FAMILY DISTURB,P160582304,3800 DORCHESTER RD
02/27/2016 07:45:00 PM,Medium,ED,FAMILY DISTURB,P160582590,1300 KENHILL AV
02/27/2016 07:27:00 PM,Medium,NE,FAMILY DISTURB,P160582544,5000 RAINTREE WY
02/27/2016 09:47:00 PM,Medium,SW,FAMILY DISTURB,P160582909,500 HURLEY AV
02/27/2016 08:03:00 PM,Medium,WD,FAMILY DISTURB,P160582641,800 W SARATOGA ST
02/28/2016 04:59:00 AM,Medium,SW,FAMILY DISTURB,P160590535,2000 HOLLINS ST
02/27/2016 09:21:00 PM,Medium,SD,FAMILY DISTURB,P160582860,0 S CARROLLTON AV
02/27/2016 11:20:00 PM,Medium,SD,FAMILY DISTURB,P160583167,2400 BROHAWN AV
02/27/2016 10:18:00 PM,Medium,CD,FAMILY DISTURB,P160582999,500 HALF MILE CT
02/27/2016 10:48:00 PM,Medium,SD,FAMILY DISTURB,P160583079,1600 HAZEL ST
02/27/2016 11:42:00 PM,Medium,WD,FAMILY DISTURB,P160583230,1700 N PULASKI ST
02/27/2016 11:53:00 PM,Medium,WD,FAMILY DISTURB,P160583264,2100 PENNSYLVANIA AV
02/27/2016 11:49:00 PM,Medium,WD,FAMILY DISTURB,P160583255,1700 N PULASKI ST
02/27/2016 11:47:00 PM,Medium,NW,FAMILY DISTURB,P160583249,3800 FERNDALE AV
02/28/2016 12:57:00 AM,Medium,ND,FAMILY DISTURB,P160590143,1700 MT. WASHINGTON CT
02/28/2016 01:49:00 AM,Medium,CD,FAMILY DISTURB,P160590272,600 GOLD ST
02/28/2016 01:48:00 AM,Medium,SD,FAMILY DISTURB,P160590268,900 DANTREY CT
02/28/2016 02:14:00 AM,Medium,NE,FAMILY DISTURB,P160590333,1800 E NORTHERN PY
02/28/2016 02:23:00 AM,Medium,ED,FAMILY DISTURB,P160590350,1900 N COLLINGTON AV
02/28/2016 02:31:00 AM,Medium,WD,FAMILY DISTURB,P160590362,2300 REISTERSTOWN RD
02/28/2016 03:42:00 AM,Medium,SW,FAMILY DISTURB,P160590461,2000 HOLLINS ST
02/28/2016 03:25:00 AM,Medium,ND,FAMILY DISTURB,P160590435,100 W 22ND ST
02/28/2016 03:22:00 AM,Medium,NW,FAMILY DISTURB,P160590430,3800 FERNDALE AV
02/28/2016 04:53:00 AM,Medium,SW,FAMILY DISTURB,P160590528,2000 HOLLINS ST
02/28/2016 03:59:00 AM,Medium,SW,FAMILY DISTURB,P160590479,2100 BLK HOLLINS ST
02/28/2016 06:34:00 AM,Medium,SW,FAMILY DISTURB,P160590581,800 BETHNAL RD
02/28/2016 07:29:00 AM,Medium,ND,FAMILY DISTURB,P160590616,100 W 29TH ST
02/28/2016 07:35:00 AM,Medium,ED,FAMILY DISTURB,P160590619,800 SHOWELL CT
02/28/2016 07:18:00 AM,Medium,NE,FAMILY DISTURB,P160590607,3800 BLK RAVENWOOD AV
02/28/2016 07:52:00 AM,Medium,NW,FAMILY DISTURB,P160590640,4400 CARLEVIEW RD
02/28/2016 09:38:00 AM,Medium,WD,FAMILY DISTURB,P160590806,900 EDMONDSON AV
02/28/2016 09:55:00 AM,Medium,CD,FAMILY DISTURB,P160590842,100 BLK E NORTH AV
02/28/2016 09:37:00 AM,Medium,SW,FAMILY DISTURB,P160590804,3000 BELMONT AV
02/28/2016 08:46:00 AM,Medium,WD,FAMILY DISTURB,P160590706,1600 W NORTH AV
02/28/2016 09:27:00 AM,Medium,ED,FAMILY DISTURB,P160590779,1400 N DECKER AV
02/28/2016 09:35:00 AM,Medium,SD,FAMILY DISTURB,P160590809,900 W LOMBARD ST
02/28/2016 10:18:00 AM,Medium,SD,FAMILY DISTURB,P160590895,2900 DENHAM CI S
02/28/2016 10:24:00 AM,Medium,NE,FAMILY DISTURB,P160590901,5700 PURDUE AV
02/28/2016 10:11:00 AM,Medium,ED,FAMILY DISTURB,P160590874,2700 BERYL AV
02/28/2016 10:06:00 AM,Medium,CD,FAMILY DISTURB,P160590866,1500 PARK AV
02/28/2016 10:52:00 AM,Medium,SD,FAMILY DISTURB,P160590964,300 S FULTON AV
02/28/2016 10:52:00 AM,Medium,SD,FAMILY DISTURB,P160590965,300 S FULTON AV
02/28/2016 11:03:00 AM,Medium,NE,FAMILY DISTURB,P160590987,6800 MCCLEAN BL
02/28/2016 11:27:00 AM,Medium,SW,FAMILY DISTURB,P160591048,1700 GERTRUDE ST
02/28/2016 12:57:00 PM,Medium,SW,FAMILY DISTURB,P160591257,3200 BELMONT AV
02/28/2016 12:34:00 PM,Medium,WD,FAMILY DISTURB,P160591202,1800 W NORTH AV
02/28/2016 03:15:00 PM,Medium,ED,FAMILY DISTURB,P160591626,300 E FEDERAL ST
02/28/2016 01:34:00 PM,Medium,SD,FAMILY DISTURB,P160591341,2900 DENHAM CI S
02/28/2016 01:35:00 PM,Medium,WD,FAMILY DISTURB,P160591335,2200 BAKER ST
02/28/2016 02:18:00 PM,Medium,SE,FAMILY DISTURB,P160591471,200 HERRING CT
02/28/2016 02:47:00 PM,Medium,NE,FAMILY DISTURB,P160591549,6200 TRAMORE RD
02/28/2016 03:03:00 PM,Medium,SE,FAMILY DISTURB,P160591599,2700 FAIT AV
02/28/2016 03:35:00 PM,Medium,SE,FAMILY DISTURB,P160591691,400 N KENWOOD AV
02/28/2016 05:03:00 PM,Medium,WD,FAMILY DISTURB,P160591953,1700 MCKEAN AV
02/28/2016 05:28:00 PM,Medium,SD,FAMILY DISTURB,P160592025,800 CLINTWOOD CT
02/28/2016 05:15:00 PM,Medium,WD,FAMILY DISTURB,P160591991,1700 MCKEAN AV
02/28/2016 05:12:00 PM,Medium,WD,FAMILY DISTURB,P160591976,700 N CAREY ST
02/28/2016 06:07:00 PM,Medium,SE,FAMILY DISTURB,P160592154,300 S DALLAS CT
02/28/2016 06:05:00 PM,Medium,NE,FAMILY DISTURB,P160592148,5200 HILLBURN AV
02/28/2016 06:01:00 PM,Medium,ND,FAMILY DISTURB,P160592139,900 GORSUCH AV
02/28/2016 06:28:00 PM,Medium,ND,FAMILY DISTURB,P160592224,2500 LOYOLA SOUTHWAY
02/28/2016 06:16:00 PM,Medium,NW,FAMILY DISTURB,P160592180,4000 FAIRVIEW AV
02/28/2016 06:28:00 PM,Medium,NW,FAMILY DISTURB,P160592225,4000 FAIRVIEW AV
02/28/2016 06:40:00 PM,Medium,NW,FAMILY DISTURB,P160592273,6600 VINCENT LN
02/28/2016 06:41:00 PM,Medium,NW,FAMILY DISTURB,P160592265,6600 VINCENT LN
02/28/2016 06:43:00 PM,Medium,ND,FAMILY DISTURB,P160592283,900 BELGIAN AV
02/28/2016 07:06:00 PM,Medium,WD,FAMILY DISTURB,P160592335,1500 N BENTALOU ST
02/28/2016 07:57:00 PM,Medium,SD,FAMILY DISTURB,P160592476,600 CHERRYCREST RD
02/28/2016 08:16:00 PM,Medium,SD,FAMILY DISTURB,P160592527,300 S FULTON AV
02/28/2016 08:19:00 PM,Medium,SE,FAMILY DISTURB,P160592529,200 S DALLAS CT
02/28/2016 08:37:00 PM,Medium,SD,FAMILY DISTURB,P160592583,3800 8TH ST
02/28/2016 09:16:00 PM,Medium,NW,FAMILY DISTURB,P160592670,4000 CLARKS LN
02/28/2016 09:03:00 PM,Medium,WD,FAMILY DISTURB,P160592642,300 N BRUCE ST
02/28/2016 09:21:00 PM,Medium,ND,FAMILY DISTURB,P160592689,2500 LOYOLA SOUTHWAY
02/28/2016 10:00:00 PM,Medium,NE,FAMILY DISTURB,P160592780,4900 GOODNOW RD
02/28/2016 10:00:00 PM,Medium,ED,FAMILY DISTURB,P160592776,700 N BELNORD AV
02/28/2016 10:14:00 PM,Medium,WD,FAMILY DISTURB,P160592806,1600 RUXTON AV
02/28/2016 10:54:00 PM,Medium,SW,FAMILY DISTURB,P160592881,400 S SMALLWOOD ST
02/28/2016 11:52:00 PM,Medium,SE,FAMILY DISTURB,P160593003,1500 MAY CT
02/29/2016 01:09:00 AM,Medium,NE,FAMILY DISTURB,P160600114,1900 NORTHBOURNE RD
02/29/2016 01:23:00 AM,Medium,ND,FAMILY DISTURB,P160600134,800 GLENWOOD AV
02/29/2016 01:44:00 AM,Medium,ND,FAMILY DISTURB,P160600164,4700 MIDWOOD AV
02/29/2016 04:26:00 PM,Medium,NE,FAMILY DISTURB,P160601955,6100 EASTERN PY
02/29/2016 04:27:00 PM,Medium,WD,FAMILY DISTURB,P160601957,2100 PENNSYLVANIA AV
02/29/2016 02:25:00 AM,Medium,SW,FAMILY DISTURB,P160600221,1200 PINE HEIGHTS AV
02/29/2016 02:09:00 AM,Medium,ED,FAMILY DISTURB,P160600199,1600 N MONTFORD AV
02/29/2016 02:17:00 AM,Medium,NE,FAMILY DISTURB,P160600207,2900 KENTUCKY AV
02/29/2016 03:00:00 AM,Medium,NW,FAMILY DISTURB,P160600256,4100 GARRISON BL
02/29/2016 04:09:00 AM,Medium,NW,FAMILY DISTURB,P160600317,3900 PENHURST AV
02/29/2016 04:58:00 AM,Medium,SW,FAMILY DISTURB,P160600359,3500 W CATON AV
02/29/2016 06:20:00 AM,Medium,SW,FAMILY DISTURB,P160600410,2700 WILKENS AV
02/29/2016 06:43:00 AM,Medium,SD,FAMILY DISTURB,P160600437,1200 SHELLBANKS RD
02/29/2016 08:24:00 AM,Medium,SE,FAMILY DISTURB,P160600591,200 S DALLAS CT
02/29/2016 08:19:00 AM,Medium,NW,FAMILY DISTURB,P160600584,4000 ANNELLEN RD
02/29/2016 09:17:00 AM,Medium,WD,FAMILY DISTURB,P160600706,1700 MCKEAN AV
02/29/2016 09:05:00 AM,Medium,NW,FAMILY DISTURB,P160600688,3600 SPRINGDALE AV
02/29/2016 09:07:00 AM,Medium,WD,FAMILY DISTURB,P160600692,2300 HARLEM AV
02/29/2016 10:04:00 AM,Medium,SE,FAMILY DISTURB,P160600819,300 ELRINO ST
02/29/2016 09:43:00 AM,Medium,WD,FAMILY DISTURB,P160600765,1500 N SMALLWOOD ST
02/29/2016 09:40:00 AM,Medium,SW,FAMILY DISTURB,P160600759,2100 CHELSEA TE
02/29/2016 10:39:00 AM,Medium,ED,FAMILY DISTURB,P160600910,1200 BLK N DECKER AV
02/29/2016 11:02:00 AM,Medium,ND,FAMILY DISTURB,P160600968,2800 MILES AV
02/29/2016 11:21:00 AM,Medium,SE,FAMILY DISTURB,P160601012,300 ELRINO ST
02/29/2016 11:32:00 AM,Medium,NE,FAMILY DISTURB,P160601050,4500 MAINFIELD AV
02/29/2016 12:13:00 PM,Medium,WD,FAMILY DISTURB,P160601188,2400 ETTING ST
02/29/2016 12:05:00 PM,Medium,SD,FAMILY DISTURB,P160601159,2500 SIDNEY AV
02/29/2016 01:07:00 PM,Medium,WD,FAMILY DISTURB,P160601359,1800 W FRANKLIN ST
02/29/2016 01:30:00 PM,Medium,SE,FAMILY DISTURB,P160601427,200 HERRING CT
02/29/2016 01:16:00 PM,Medium,SW,FAMILY DISTURB,P160601378,3900 FREDERICK AV
02/29/2016 03:05:00 PM,Medium,SW,FAMILY DISTURB,P160601695,2600 W FAIRMOUNT AV
02/29/2016 03:30:00 PM,Medium,NE,FAMILY DISTURB,P160601776,2600 KIRK AV
02/29/2016 03:38:00 PM,Medium,ND,FAMILY DISTURB,P160601807,700 HOMESTEAD ST
02/29/2016 03:48:00 PM,Medium,SD,FAMILY DISTURB,P160601831,1500 COVINGTON ST
02/29/2016 03:42:00 PM,Medium,ND,FAMILY DISTURB,P160601818,1100 RAMBLEWOOD RD
02/29/2016 04:04:00 PM,Medium,ND,FAMILY DISTURB,P160601875,2500 BARCLAY ST
02/29/2016 10:54:00 PM,Medium,NE,FAMILY DISTURB,P160603131,1400 E COLD SPRING LN
02/29/2016 04:14:00 PM,Medium,ND,FAMILY DISTURB,P160601916,700 HOMESTEAD ST
02/29/2016 04:23:00 PM,Medium,SW,FAMILY DISTURB,P160601949,1800 SPENCE ST
02/29/2016 04:30:00 PM,Medium,ND,FAMILY DISTURB,P160601973,3800 FALLS RD
02/29/2016 04:34:00 PM,Medium,SW,FAMILY DISTURB,P160601987,2100 BLK GARRISON BL
02/29/2016 04:28:00 PM,Medium,SD,FAMILY DISTURB,P160601978,300 S FULTON AV
02/29/2016 04:35:00 PM,Medium,ND,FAMILY DISTURB,P160602005,700 HOMESTEAD ST
02/29/2016 04:43:00 PM,Medium,ND,FAMILY DISTURB,P160602028,2500 OAKLEY AV
02/29/2016 05:09:00 PM,Medium,ND,FAMILY DISTURB,P160602119,2500 OAKLEY AV
02/29/2016 05:22:00 PM,Medium,ND,FAMILY DISTURB,P160602169,2500 OAKLEY AV
02/29/2016 05:39:00 PM,Medium,NE,FAMILY DISTURB,P160602220,3300 LYNDALE AV
02/29/2016 05:37:00 PM,Medium,SD,FAMILY DISTURB,P160602211,2400 BLK WESTPORT ST
02/29/2016 05:48:00 PM,Medium,ND,FAMILY DISTURB,P160602267,2500 OAKLEY AV
02/29/2016 05:49:00 PM,Medium,SD,FAMILY DISTURB,P160602259,300 S FREMONT AV
02/29/2016 06:11:00 PM,Medium,ND,FAMILY DISTURB,P160602341,500 E 30TH ST
02/29/2016 06:20:00 PM,Medium,SD,FAMILY DISTURB,P160602363,2800 SEAMON AV
02/29/2016 06:46:00 PM,Medium,ND,FAMILY DISTURB,P160602436,4600 DERBY MANOR DR
02/29/2016 06:42:00 PM,Medium,NE,FAMILY DISTURB,P160602428,3200 ELMLEY AV
02/29/2016 06:28:00 PM,Medium,NE,FAMILY DISTURB,P160602382,1500 GREENDALE RD
02/29/2016 06:40:00 PM,Medium,NE,FAMILY DISTURB,P160602426,3400 MARY AV
02/29/2016 07:11:00 PM,Medium,SD,FAMILY DISTURB,P160602516,2200 WICOMICO ST
02/29/2016 07:19:00 PM,Medium,SD,FAMILY DISTURB,P160602551,600 E JEFFREY ST
02/29/2016 08:05:00 PM,Medium,SW,FAMILY DISTURB,P160602699,0 N ABINGTON AV
02/29/2016 07:49:00 PM,Medium,SD,FAMILY DISTURB,P160602653,3700 S HANOVER ST
02/29/2016 08:33:00 PM,Medium,SW,FAMILY DISTURB,P160602764,4500 CEDARGARDEN RD
02/29/2016 08:14:00 PM,Medium,ND,FAMILY DISTURB,P160602725,3000 MATHEWS ST
02/29/2016 08:43:00 PM,Medium,NW,FAMILY DISTURB,P160602779,4200 LIBERTY HEIGHTS AV
02/29/2016 08:49:00 PM,Medium,SW,FAMILY DISTURB,P160602799,4500 CEDARGARDEN RD
02/29/2016 09:21:00 PM,Medium,ED,FAMILY DISTURB,P160602897,1100 N KENWOOD AV
02/29/2016 09:16:00 PM,Medium,NW,FAMILY DISTURB,P160602872,4300 NORFOLK AV
02/29/2016 09:28:00 PM,Medium,SW,FAMILY DISTURB,P160602913,2800 SUNSET DR
02/29/2016 09:47:00 PM,Medium,NW,FAMILY DISTURB,P160602967,4500 WAKEFIELD RD
02/29/2016 09:46:00 PM,Medium,NE,FAMILY DISTURB,P160602971,5600 FRANKFORD AV
02/29/2016 09:40:00 PM,Medium,ED,FAMILY DISTURB,P160602950,1600 N PATTERSON PARK AV
02/29/2016 09:37:00 PM,Medium,ND,FAMILY DISTURB,P160602942,400 E 31ST ST
02/29/2016 09:42:00 PM,Medium,NW,FAMILY DISTURB,P160602956,4200 LIBERTY HEIGHTS AV
02/29/2016 09:57:00 PM,Medium,NE,FAMILY DISTURB,P160603000,5600 FRANKFORD AV
02/29/2016 09:54:00 PM,Medium,SE,FAMILY DISTURB,P160602977,4600 FOSTER AV
02/29/2016 10:00:00 PM,Medium,NE,FAMILY DISTURB,P160602995,1300 CEDARCROFT RD
02/29/2016 10:09:00 PM,Medium,NW,FAMILY DISTURB,P160603023,4200 LIBERTY HEIGHTS AV
02/29/2016 10:25:00 PM,Medium,SD,FAMILY DISTURB,P160603059,800 JACK ST
02/29/2016 10:44:00 PM,Medium,SD,FAMILY DISTURB,P160603096,2200 ROUND RD
02/29/2016 10:49:00 PM,Medium,ED,FAMILY DISTURB,P160603111,1300 N CHESTER ST
02/29/2016 10:41:00 PM,Medium,SD,FAMILY DISTURB,P160603089,800 JACK ST
02/29/2016 10:47:00 PM,Medium,ND,FAMILY DISTURB,P160603105,300 E COLD SPRING LN
03/01/2016 12:15:00 AM,Medium,ND,FAMILY DISTURB,P160610033,5900 THE ALAMEDA
03/01/2016 12:08:00 AM,Medium,ED,FAMILY DISTURB,P160610028,2200 ORLEANS ST
02/29/2016 11:50:00 PM,Medium,SD,FAMILY DISTURB,P160603252,800 JACK ST
02/29/2016 11:59:00 PM,Medium,SD,FAMILY DISTURB,P160610002,800 JACK ST
03/01/2016 12:09:00 AM,Medium,SD,FAMILY DISTURB,P160610026,800 JACK ST
03/01/2016 12:45:00 AM,Medium,NE,FAMILY DISTURB,P160610086,6900 MCCLEAN BL
03/01/2016 01:22:00 AM,Medium,SW,FAMILY DISTURB,P160610134,300 S COLLINS AV
03/01/2016 01:21:00 AM,Medium,WD,FAMILY DISTURB,P160610133,1500 MOUNTMOR CT
03/01/2016 12:57:00 AM,Medium,NW,FAMILY DISTURB,P160610104,4000 BARRINGTON RD
03/01/2016 01:54:00 AM,Medium,WD,FAMILY DISTURB,P160610171,1500 MOUNTMOR CT
03/01/2016 02:12:00 AM,Medium,SD,FAMILY DISTURB,P160610193,1800 DOVER ST
03/01/2016 02:09:00 AM,Medium,SW,FAMILY DISTURB,P160610203,800 PRIMSON AV
03/01/2016 02:55:00 AM,Medium,NE,FAMILY DISTURB,P160610239,5200 BLK FRANKFORD AV
03/02/2016 10:33:00 AM,Medium,NW,FAMILY DISTURB,P160620859,4500 N ROGERS AV
03/02/2016 10:35:00 AM,Medium,NE,FAMILY DISTURB,P160620877,3900 ECHODALE AV
03/01/2016 05:57:00 AM,Medium,SE,FAMILY DISTURB,P160610404,6600 ST HELENA AV
03/01/2016 06:07:00 AM,Medium,SE,FAMILY DISTURB,P160610410,6600 ST HELENA AV
03/01/2016 08:10:00 AM,Medium,NW,FAMILY DISTURB,P160610629,5300 GIST AV
03/01/2016 08:42:00 AM,Medium,ED,FAMILY DISTURB,P160610709,900 VALLEY ST
03/01/2016 08:57:00 AM,Medium,NE,FAMILY DISTURB,P160610748,4000 SHANNON DR
03/01/2016 09:50:00 AM,Medium,ED,FAMILY DISTURB,P160610870,800 N LUZERNE AV
03/01/2016 09:37:00 AM,Medium,ED,FAMILY DISTURB,P160610840,1200 E LANVALE ST
03/01/2016 09:38:00 AM,Medium,NE,FAMILY DISTURB,P160610844,3100 BATAVIA AV
03/01/2016 09:57:00 AM,Medium,ED,FAMILY DISTURB,P160610886,1200 E LANVALE ST
03/01/2016 10:20:00 AM,Medium,NE,FAMILY DISTURB,P160610955,1500 NORTHBOURNE RD
03/01/2016 10:54:00 AM,Medium,CD,FAMILY DISTURB,P160611044,700 EDMONDSON AV
03/01/2016 10:57:00 AM,Medium,NW,FAMILY DISTURB,P160611054,2500 VIOLET AV
03/01/2016 11:17:00 AM,Medium,SD,FAMILY DISTURB,P160611123,2200 ROUND RD
03/01/2016 11:27:00 AM,Medium,SD,FAMILY DISTURB,P160611151,1200 SLATER RD
03/01/2016 12:04:00 PM,Medium,NE,FAMILY DISTURB,P160611248,3100 HARFORD RD
03/01/2016 12:10:00 PM,Medium,NE,FAMILY DISTURB,P160611280,4700 HARFORD RD
03/01/2016 12:24:00 PM,Medium,SE,FAMILY DISTURB,P160611310,200 BETHEL CT
03/01/2016 12:12:00 PM,Medium,SD,FAMILY DISTURB,P160611287,300 S MONROE ST
03/01/2016 01:03:00 PM,Medium,NE,FAMILY DISTURB,P160611415,1400 MONTPELIER ST
03/01/2016 01:21:00 PM,Medium,WD,FAMILY DISTURB,P160611469,1500 N SMALLWOOD ST
03/01/2016 03:28:00 PM,Medium,NE,FAMILY DISTURB,P160611851,4900 FRANKFORD AV
03/01/2016 03:26:00 PM,Medium,WD,FAMILY DISTURB,P160611883,2700 ROSLYN AV
03/01/2016 03:58:00 PM,Medium,WD,FAMILY DISTURB,P160611968,2400 WOODBROOK AV
03/01/2016 04:11:00 PM,Medium,NE,FAMILY DISTURB,P160612020,1000 E 33RD ST
03/02/2016 10:58:00 AM,Medium,SE,FAMILY DISTURB,P160620945,100 N CURLEY ST
03/01/2016 04:52:00 PM,Medium,NE,FAMILY DISTURB,P160612162,1000 E 33RD ST
03/01/2016 05:38:00 PM,Medium,NW,FAMILY DISTURB,P160612306,2600 DRUID PARK DR
03/01/2016 05:12:00 PM,Medium,NE,FAMILY DISTURB,P160612227,1400 MONTPELIER ST
03/01/2016 05:21:00 PM,Medium,NE,FAMILY DISTURB,P160612253,3400 KENYON AV
03/01/2016 05:33:00 PM,Medium,SW,FAMILY DISTURB,P160612292,2900 W NORTH AV
03/01/2016 06:15:00 PM,Medium,NE,FAMILY DISTURB,P160612439,4800 BOWLAND AV
03/01/2016 06:27:00 PM,Medium,NW,FAMILY DISTURB,P160612480,3600 W ROGERS AV
03/01/2016 07:37:00 PM,Medium,CD,FAMILY DISTURB,P160612701,1400 MADISON AV
03/01/2016 06:56:00 PM,Medium,WD,FAMILY DISTURB,P160612573,2400 ETTING ST
03/01/2016 07:36:00 PM,Medium,SD,FAMILY DISTURB,P160612693,100 W HENRIETTA ST
03/01/2016 07:56:00 PM,Medium,SD,FAMILY DISTURB,P160612772,800 JACK ST
03/01/2016 08:04:00 PM,Medium,NE,FAMILY DISTURB,P160612793,2500 ROBB ST
03/01/2016 11:02:00 PM,Medium,NW,FAMILY DISTURB,P160613257,3700 DOLFIELD AV
03/01/2016 08:33:00 PM,Medium,NW,FAMILY DISTURB,P160612886,4500 BONNER RD
03/01/2016 08:47:00 PM,Medium,NE,FAMILY DISTURB,P160612928,3300 PARKLAWN AV
03/01/2016 09:28:00 PM,Medium,ED,FAMILY DISTURB,P160613032,700 N KENWOOD AV
03/01/2016 09:46:00 PM,Medium,NE,FAMILY DISTURB,P160613069,5100 PLAINFIELD AV
03/01/2016 09:47:00 PM,Medium,SD,FAMILY DISTURB,P160613079,1200 CARROLL ST
03/01/2016 09:52:00 PM,Medium,WD,FAMILY DISTURB,P160613098,2900 HARLEM AV
03/01/2016 10:05:00 PM,Medium,SD,FAMILY DISTURB,P160613124,1300 WASHINGTON BL
03/01/2016 10:23:00 PM,Medium,ED,FAMILY DISTURB,P160613157,1300 N CHESTER ST
03/01/2016 10:45:00 PM,Medium,SE,FAMILY DISTURB,P160613214,600 N BELNORD AV
03/02/2016 01:04:00 AM,Medium,SD,FAMILY DISTURB,P160620120,200 S CALHOUN ST
